date,month,day,BH,province,discovery source,customerseverity,devicetype_en,service name_en,No_of_incidents
11/11/2019,Nov,Monday,BH,Manitoba,User Created,3,Router,MISN,1
11/11/2019,Nov,Monday,BH,Ontario,User Created,1,Others,IPVPN,1
11/11/2019,Nov,Monday,BH,Ontario,User Created,1,Others,MISN,11
11/11/2019,Nov,Monday,BH,Ontario,User Created,3,Router,MISN,2
11/11/2019,Nov,Monday,BH,Quebec,User Created,2,Router,MISN,1
11/11/2019,Nov,Monday,BH,Quebec,User Created,3,Other 2,MISN,1
11/11/2019,Nov,Monday,BH,Quebec,User Created,3,Others,IPVPN,1
11/11/2019,Nov,Monday,NBH,New Brunswick,User Created,2,Router,MISN,1
11/11/2019,Nov,Monday,NBH,Ontario,User Created,3,Router,MISN,2
11/12/2019,Nov,Tuesday,BH,Ontario,User Created,1,Others,IPVPN,1
11/12/2019,Nov,Tuesday,BH,Ontario,User Created,1,Others,MISN,14
11/12/2019,Nov,Tuesday,BH,Ontario,User Created,2,Others,MISN,1
11/12/2019,Nov,Tuesday,BH,Ontario,User Created,3,Others,IPVPN,1
11/12/2019,Nov,Tuesday,BH,Ontario,User Created,5,Others,IPVPN,1
11/12/2019,Nov,Tuesday,BH,OtherUSA,User Created,3,Others,IPVPN,1
11/12/2019,Nov,Tuesday,BH,Quebec,User Created,1,Others,IPVPN,1
11/12/2019,Nov,Tuesday,BH,Quebec,User Created,1,Switch,MISN,1
11/12/2019,Nov,Tuesday,BH,Saskatchewan,User Created,3,Router,MISN,1
11/12/2019,Nov,Tuesday,NBH,Ontario,User Created,1,Others,MISN,8
11/12/2019,Nov,Tuesday,NBH,Ontario,User Created,3,Others,IPVPN,1
11/12/2019,Nov,Tuesday,NBH,Quebec,User Created,1,Other 2,MISN,1
11/12/2019,Nov,Tuesday,NBH,Saskatchewan,User Created,5,Others,IPVPN,1
11/13/2019,Nov,Wednesday,BH,Alberta,User Created,3,Router,MISN,1
11/13/2019,Nov,Wednesday,BH,Alberta,User Created,4,Router,MISN,1
11/13/2019,Nov,Wednesday,BH,British Columbia,User Created,3,Router,MISN,1
11/13/2019,Nov,Wednesday,BH,British Columbia,User Created,4,Router,MISN,1
11/13/2019,Nov,Wednesday,BH,Ontario,User Created,1,Others,MISN,1
11/13/2019,Nov,Wednesday,BH,Ontario,User Created,1,Switch,MISN,1
11/13/2019,Nov,Wednesday,BH,Ontario,User Created,2,Others,MISN,1
11/13/2019,Nov,Wednesday,BH,OtherCanada,User Created,3,Others,IPVPN,1
11/13/2019,Nov,Wednesday,BH,Quebec,User Created,3,Others,MISN,1
11/13/2019,Nov,Wednesday,BH,Quebec,User Created,4,Switch,MISN,1
11/13/2019,Nov,Wednesday,BH,Saskatchewan,User Created,3,Router,MISN,2
11/13/2019,Nov,Wednesday,NBH,Ontario,User Created,5,Others,MISN,1
11/14/2019,Nov,Thursday,BH,Ontario,User Created,1,Others,IPVPN,2
11/14/2019,Nov,Thursday,BH,Ontario,User Created,1,Others,MISN,5
11/14/2019,Nov,Thursday,BH,Ontario,User Created,2,Router,MISN,1
11/14/2019,Nov,Thursday,BH,Ontario,User Created,5,Others,IPVPN,1
11/14/2019,Nov,Thursday,BH,OtherCanada,User Created,3,Router,MISN,1
11/14/2019,Nov,Thursday,BH,Quebec,User Created,4,Others,MISN,1
11/14/2019,Nov,Thursday,BH,Quebec,User Created,4,Router,MISN,1
11/14/2019,Nov,Thursday,BH,Saskatchewan,User Created,3,Router,MISN,1
11/14/2019,Nov,Thursday,BH,State/Province not required,User Created,1,Others,MISN,1
11/14/2019,Nov,Thursday,NBH,Alberta,User Created,3,Others,IPVPN,1
11/15/2019,Nov,Friday,BH,Manitoba,User Created,1,Other 2,MISN,1
11/15/2019,Nov,Friday,BH,Manitoba,User Created,1,Others,MISN,1
11/15/2019,Nov,Friday,BH,Ontario,User Created,1,Others,MISN,14
11/15/2019,Nov,Friday,BH,Ontario,User Created,3,Router,MISN,1
11/15/2019,Nov,Friday,BH,OtherCanada,User Created,2,Others,IPVPN,1
11/15/2019,Nov,Friday,BH,OtherUSA,User Created,1,Switch,MISN,1
11/15/2019,Nov,Friday,BH,Quebec,User Created,3,Others,MISN,1
11/15/2019,Nov,Friday,BH,Quebec,User Created,4,Router,MISN,1
11/15/2019,Nov,Friday,BH,Saskatchewan,User Created,3,Router,MISN,1
11/15/2019,Nov,Friday,NBH,Manitoba,User Created,1,Others,IPVPN,1
11/15/2019,Nov,Friday,NBH,Ontario,User Created,1,Others,MISN,2
11/15/2019,Nov,Friday,NBH,Ontario,User Created,1,Switch,MISN,1
11/16/2019,Nov,Saturday,BH,Quebec,User Created,2,Router,MISN,1
11/16/2019,Nov,Saturday,BH,Quebec,User Created,3,Switch,MISN,1
11/16/2019,Nov,Saturday,BH,State/Province not required,User Created,1,Router,MISN,1
11/16/2019,Nov,Saturday,BH,State/Province not required,User Created,5,Router,MISN,1
11/16/2019,Nov,Saturday,NBH,State/Province not required,User Created,1,Router,MISN,1
11/17/2019,Nov,Sunday,BH,Alberta,User Created,1,Others,MISN,1
11/17/2019,Nov,Sunday,BH,Quebec,User Created,3,Switch,MISN,1
11/17/2019,Nov,Sunday,BH,Saskatchewan,User Created,2,Router,MISN,1
11/17/2019,Nov,Sunday,NBH,Alberta,User Created,4,Router,MISN,1
11/18/2019,Nov,Monday,BH,Manitoba,User Created,3,Other 2,MISN,1
11/18/2019,Nov,Monday,BH,Nova Scotia,User Created,3,Router,MISN,1
11/18/2019,Nov,Monday,BH,Ontario,User Created,1,Others,MISN,13
11/18/2019,Nov,Monday,BH,Ontario,User Created,1,Switch,MISN,1
11/18/2019,Nov,Monday,BH,OtherCanada,User Created,3,Switch,MISN,1
11/18/2019,Nov,Monday,BH,Quebec,User Created,1,Others,IPVPN,1
11/18/2019,Nov,Monday,BH,Quebec,User Created,3,Others,MISN,1
11/18/2019,Nov,Monday,BH,Saskatchewan,User Created,3,Router,MISN,1
11/18/2019,Nov,Monday,NBH,Ontario,User Created,1,Others,MISN,2
11/18/2019,Nov,Monday,NBH,Quebec,User Created,3,Switch,MISN,1
11/18/2019,Nov,Monday,NBH,Saskatchewan,User Created,3,Router,MISN,1
11/18/2019,Nov,Monday,NBH,State/Province not required,User Created,1,Router,MISN,1
11/19/2019,Nov,Tuesday,BH,Alberta,User Created,5,Router,MISN,1
11/19/2019,Nov,Tuesday,BH,British Columbia,User Created,3,Switch,MISN,1
11/19/2019,Nov,Tuesday,BH,Ontario,User Created,1,Others,MISN,2
11/19/2019,Nov,Tuesday,BH,Ontario,User Created,3,Others,IPVPN,1
11/19/2019,Nov,Tuesday,BH,Ontario,User Created,3,Router,MISN,1
11/19/2019,Nov,Tuesday,BH,Quebec,User Created,3,Others,MISN,1
11/19/2019,Nov,Tuesday,BH,Quebec,User Created,4,Others,IPVPN,1
11/19/2019,Nov,Tuesday,NBH,Alberta,User Created,4,Switch,MISN,1
11/19/2019,Nov,Tuesday,NBH,British Columbia,User Created,1,Router,MISN,1
11/19/2019,Nov,Tuesday,NBH,Manitoba,User Created,3,Other 2,MISN,1
11/19/2019,Nov,Tuesday,NBH,Ontario,User Created,1,Others,IPVPN,1
11/19/2019,Nov,Tuesday,NBH,Ontario,User Created,1,Others,MISN,2
11/19/2019,Nov,Tuesday,NBH,Ontario,User Created,4,Router,MISN,1
11/19/2019,Nov,Tuesday,NBH,State/Province not required,User Created,2,Router,MISN,1
11/20/2019,Nov,Wednesday,BH,Alberta,User Created,1,Router,MISN,1
11/20/2019,Nov,Wednesday,BH,Alberta,User Created,2,Router,MISN,1
11/20/2019,Nov,Wednesday,BH,Alberta,User Created,3,Router,MISN,1
11/20/2019,Nov,Wednesday,BH,New Brunswick,User Created,3,Others,IPVPN,1
11/20/2019,Nov,Wednesday,BH,Ontario,User Created,1,Others,MISN,7
11/20/2019,Nov,Wednesday,BH,Ontario,User Created,1,Switch,MISN,1
11/20/2019,Nov,Wednesday,BH,Ontario,User Created,3,Others,IPVPN,1
11/20/2019,Nov,Wednesday,BH,Ontario,User Created,4,Others,MISN,1
11/20/2019,Nov,Wednesday,NBH,Alberta,User Created,2,Switch,MISN,1
11/20/2019,Nov,Wednesday,NBH,British Columbia,User Created,3,Router,MISN,1
11/20/2019,Nov,Wednesday,NBH,Ontario,User Created,1,Router,MISN,1
11/20/2019,Nov,Wednesday,NBH,Ontario,User Created,3,Switch,MISN,1
11/20/2019,Nov,Wednesday,NBH,State/Province not required,User Created,1,Others,MISN,1
11/21/2019,Nov,Thursday,BH,British Columbia,User Created,3,Router,MISN,1
11/21/2019,Nov,Thursday,BH,Nova Scotia,User Created,3,Others,IPVPN,1
11/21/2019,Nov,Thursday,BH,Ontario,User Created,3,Others,IPVPN,1
11/21/2019,Nov,Thursday,BH,OtherCanada,User Created,3,Router,MISN,1
11/21/2019,Nov,Thursday,BH,Quebec,User Created,3,Others,MISN,3
11/21/2019,Nov,Thursday,NBH,Alberta,User Created,3,Switch,MISN,1
11/21/2019,Nov,Thursday,NBH,British Columbia,User Created,3,Router,MISN,1
11/21/2019,Nov,Thursday,NBH,Ontario,User Created,1,Others,MISN,11
11/21/2019,Nov,Thursday,NBH,Ontario,User Created,3,Router,MISN,1
11/21/2019,Nov,Thursday,NBH,Ontario,User Created,4,Router,MISN,1
11/22/2019,Nov,Friday,BH,Alberta,User Created,3,Others,IPVPN,1
11/22/2019,Nov,Friday,BH,Manitoba,User Created,3,Switch,MISN,1
11/22/2019,Nov,Friday,BH,New Brunswick,User Created,3,Router,MISN,1
11/22/2019,Nov,Friday,BH,Ontario,User Created,1,Others,MISN,1
11/22/2019,Nov,Friday,BH,Ontario,User Created,4,Router,MISN,1
11/22/2019,Nov,Friday,BH,Quebec,User Created,3,Others,IPVPN,1
11/22/2019,Nov,Friday,BH,Quebec,User Created,3,Router,MISN,1
11/22/2019,Nov,Friday,BH,Quebec,User Created,3,Switch,MISN,1
11/22/2019,Nov,Friday,NBH,Alberta,User Created,3,Router,MISN,1
11/22/2019,Nov,Friday,NBH,Ontario,User Created,1,Others,IPVPN,1
11/22/2019,Nov,Friday,NBH,Ontario,User Created,3,Others,IPVPN,2
11/22/2019,Nov,Friday,NBH,OtherUSA,User Created,3,Others,MISN,1
11/22/2019,Nov,Friday,NBH,Quebec,User Created,3,Others,MISN,1
11/23/2019,Nov,Saturday,BH,British Columbia,User Created,4,Others,IPVPN,1
11/23/2019,Nov,Saturday,BH,Ontario,User Created,1,Others,MISN,1
11/23/2019,Nov,Saturday,BH,Ontario,User Created,2,Others,MISN,1
11/23/2019,Nov,Saturday,BH,State/Province not required,User Created,1,Router,MISN,1
11/23/2019,Nov,Saturday,NBH,British Columbia,User Created,4,Others,IPVPN,1
11/23/2019,Nov,Saturday,NBH,Ontario,User Created,2,Others,MISN,1
11/23/2019,Nov,Saturday,NBH,Ontario,User Created,2,Router,MISN,2
11/23/2019,Nov,Saturday,NBH,Ontario,User Created,4,Others,MISN,3
11/24/2019,Nov,Sunday,BH,New Brunswick,User Created,5,Router,MISN,1
11/24/2019,Nov,Sunday,BH,Ontario,User Created,1,Switch,MISN,1
11/24/2019,Nov,Sunday,BH,Quebec,User Created,2,Switch,MISN,1
11/24/2019,Nov,Sunday,NBH,Alberta,User Created,4,Router,MISN,1
11/24/2019,Nov,Sunday,NBH,Ontario,User Created,1,Others,MISN,10
11/25/2019,Nov,Monday,BH,Alberta,User Created,5,Others,MISN,1
11/25/2019,Nov,Monday,BH,New Brunswick,User Created,4,Others,MISN,1
11/25/2019,Nov,Monday,BH,Ontario,User Created,1,Others,MISN,3
11/25/2019,Nov,Monday,BH,Ontario,User Created,4,Others,IPVPN,1
11/25/2019,Nov,Monday,BH,Ontario,User Created,5,Router,MISN,1
11/25/2019,Nov,Monday,BH,OtherUSA,User Created,3,Switch,MISN,1
11/25/2019,Nov,Monday,NBH,Alberta,User Created,3,Others,IPVPN,4
11/25/2019,Nov,Monday,NBH,Alberta,User Created,5,Others,IPVPN,1
11/25/2019,Nov,Monday,NBH,Ontario,User Created,1,Others,MISN,18
11/26/2019,Nov,Tuesday,BH,Alberta,User Created,2,Switch,MISN,1
11/26/2019,Nov,Tuesday,BH,New Brunswick,User Created,4,Others,MISN,1
11/26/2019,Nov,Tuesday,BH,Ontario,User Created,1,Others,MISN,4
11/26/2019,Nov,Tuesday,BH,Quebec,User Created,2,Switch,MISN,1
11/26/2019,Nov,Tuesday,BH,Quebec,User Created,3,Others,MISN,2
11/26/2019,Nov,Tuesday,NBH,Ontario,User Created,1,Others,MISN,14
11/27/2019,Nov,Wednesday,BH,Quebec,User Created,4,Router,MISN,1
11/27/2019,Nov,Wednesday,NBH,Alberta,User Created,3,Router,MISN,1
11/27/2019,Nov,Wednesday,NBH,British Columbia,User Created,4,Router,MISN,1
11/27/2019,Nov,Wednesday,NBH,Ontario,User Created,1,Others,MISN,13
11/27/2019,Nov,Wednesday,NBH,Ontario,User Created,2,Router,MISN,1
11/27/2019,Nov,Wednesday,NBH,Ontario,User Created,3,Others,MISN,1
11/27/2019,Nov,Wednesday,NBH,Ontario,User Created,3,Router,MISN,2
11/27/2019,Nov,Wednesday,NBH,Ontario,User Created,4,Router,MISN,2
11/27/2019,Nov,Wednesday,NBH,Quebec,User Created,3,Router,MISN,2
11/28/2019,Nov,Thursday,BH,British Columbia,User Created,1,Router,MISN,1
11/28/2019,Nov,Thursday,BH,British Columbia,User Created,4,Switch,MISN,1
11/28/2019,Nov,Thursday,BH,Ontario,User Created,1,Others,MISN,1
11/28/2019,Nov,Thursday,BH,Ontario,User Created,3,Others,IPVPN,1
11/28/2019,Nov,Thursday,BH,Quebec,User Created,3,Router,MISN,1
11/28/2019,Nov,Thursday,NBH,Alberta,User Created,4,Others,MISN,1
11/28/2019,Nov,Thursday,NBH,Ontario,User Created,1,Others,MISN,10
11/28/2019,Nov,Thursday,NBH,Ontario,User Created,3,Others,IPVPN,1
11/28/2019,Nov,Thursday,NBH,Ontario,User Created,5,Switch,MISN,1
11/28/2019,Nov,Thursday,NBH,OtherCanada,User Created,2,Router,MISN,1
11/28/2019,Nov,Thursday,NBH,Quebec,User Created,3,Others,MISN,1
11/28/2019,Nov,Thursday,NBH,State/Province not required,User Created,1,Router,MISN,1
11/29/2019,Nov,Friday,BH,British Columbia,User Created,2,Router,MISN,1
11/29/2019,Nov,Friday,BH,Ontario,User Created,1,Others,IPVPN,1
11/29/2019,Nov,Friday,BH,Ontario,User Created,1,Others,MISN,2
11/29/2019,Nov,Friday,BH,Ontario,User Created,3,Switch,MISN,1
11/29/2019,Nov,Friday,BH,Quebec,User Created,2,Router,MISN,1
11/29/2019,Nov,Friday,BH,Quebec,User Created,3,Others,MISN,1
11/29/2019,Nov,Friday,BH,Quebec,User Created,3,Router,MISN,1
11/29/2019,Nov,Friday,BH,Saskatchewan,User Created,3,Router,MISN,2
11/29/2019,Nov,Friday,NBH,British Columbia,User Created,3,Others,IPVPN,1
11/29/2019,Nov,Friday,NBH,Ontario,User Created,1,Others,MISN,13
11/29/2019,Nov,Friday,NBH,Ontario,User Created,3,Others,IPVPN,1
11/29/2019,Nov,Friday,NBH,Quebec,User Created,3,Switch,MISN,1
11/30/2019,Nov,Saturday,BH,Manitoba,User Created,4,Router,MISN,1
11/30/2019,Nov,Saturday,BH,Ontario,User Created,2,Switch,MISN,1
11/30/2019,Nov,Saturday,NBH,Ontario,User Created,1,Others,MISN,6
12/1/2019,Dec,Sunday,BH,Alberta,User Created,2,Others,IPVPN,1
12/1/2019,Dec,Sunday,BH,Manitoba,User Created,3,Router,MISN,1
12/1/2019,Dec,Sunday,BH,Nova Scotia,User Created,3,Router,MISN,1
12/1/2019,Dec,Sunday,BH,Ontario,User Created,1,Router,MISN,1
12/1/2019,Dec,Sunday,BH,Ontario,User Created,1,Switch,MISN,1
12/1/2019,Dec,Sunday,BH,Ontario,User Created,2,Router,MISN,1
12/1/2019,Dec,Sunday,BH,Quebec,User Created,3,Others,IPVPN,1
12/2/2019,Dec,Monday,BH,Alberta,User Created,3,Others,IPVPN,1
12/2/2019,Dec,Monday,BH,Ontario,User Created,3,Router,MISN,2
12/2/2019,Dec,Monday,BH,Quebec,User Created,1,Others,IPVPN,1
12/2/2019,Dec,Monday,BH,Quebec,User Created,4,Router,MISN,1
12/2/2019,Dec,Monday,BH,Saskatchewan,User Created,3,Router,MISN,1
12/2/2019,Dec,Monday,NBH,British Columbia,User Created,3,Others,IPVPN,1
12/2/2019,Dec,Monday,NBH,Ontario,User Created,1,Other 2,MISN,1
12/2/2019,Dec,Monday,NBH,Ontario,User Created,4,Router,MISN,1
12/2/2019,Dec,Monday,NBH,Quebec,User Created,3,Switch,MISN,1
12/2/2019,Dec,Monday,NBH,Saskatchewan,User Created,3,Others,IPVPN,1
12/3/2019,Dec,Tuesday,BH,Ontario,User Created,1,Others,MISN,22
12/3/2019,Dec,Tuesday,BH,Ontario,User Created,3,Others,IPVPN,4
12/3/2019,Dec,Tuesday,BH,Ontario,User Created,3,Router,MISN,1
12/3/2019,Dec,Tuesday,BH,Ontario,User Created,4,Others,IPVPN,2
12/3/2019,Dec,Tuesday,BH,Quebec,User Created,2,Router,MISN,1
12/3/2019,Dec,Tuesday,NBH,New Brunswick,User Created,3,Others,IPVPN,1
12/3/2019,Dec,Tuesday,NBH,Ontario,User Created,1,Others,MISN,11
12/3/2019,Dec,Tuesday,NBH,Ontario,User Created,4,Switch,MISN,1
12/3/2019,Dec,Tuesday,NBH,Quebec,User Created,3,Switch,MISN,1
12/4/2019,Dec,Wednesday,BH,Ontario,User Created,1,Others,MISN,11
12/4/2019,Dec,Wednesday,BH,Ontario,User Created,1,Router,MISN,1
12/4/2019,Dec,Wednesday,BH,Ontario,User Created,3,Others,IPVPN,1
12/4/2019,Dec,Wednesday,BH,OtherUSA,User Created,5,Others,IPVPN,1
12/4/2019,Dec,Wednesday,BH,Quebec,User Created,3,Router,MISN,1
12/4/2019,Dec,Wednesday,NBH,Alberta,User Created,3,Others,IPVPN,4
12/4/2019,Dec,Wednesday,NBH,British Columbia,User Created,3,Others,IPVPN,2
12/4/2019,Dec,Wednesday,NBH,Ontario,User Created,1,Others,MISN,26
12/4/2019,Dec,Wednesday,NBH,Ontario,User Created,3,Others,IPVPN,1
12/4/2019,Dec,Wednesday,NBH,Ontario,User Created,3,Others,MISN,1
12/4/2019,Dec,Wednesday,NBH,Ontario,User Created,3,Router,MISN,1
12/4/2019,Dec,Wednesday,NBH,Ontario,User Created,4,Router,MISN,1
12/4/2019,Dec,Wednesday,NBH,OtherUSA,User Created,3,Others,IPVPN,1
12/4/2019,Dec,Wednesday,NBH,Saskatchewan,User Created,3,Router,MISN,1
12/5/2019,Dec,Thursday,BH,Alberta,User Created,3,Others,MISN,1
12/5/2019,Dec,Thursday,BH,British Columbia,User Created,3,Others,IPVPN,1
12/5/2019,Dec,Thursday,BH,British Columbia,User Created,4,Others,IPVPN,1
12/5/2019,Dec,Thursday,BH,New Brunswick,User Created,4,Others,MISN,2
12/5/2019,Dec,Thursday,BH,Ontario,User Created,1,Others,MISN,7
12/5/2019,Dec,Thursday,BH,Ontario,User Created,3,Others,IPVPN,6
12/5/2019,Dec,Thursday,BH,Ontario,User Created,5,Others,IPVPN,1
12/5/2019,Dec,Thursday,BH,Quebec,User Created,3,Others,IPVPN,1
12/5/2019,Dec,Thursday,BH,Quebec,User Created,3,Others,MISN,2
12/5/2019,Dec,Thursday,BH,Quebec,User Created,3,Router,MISN,1
12/5/2019,Dec,Thursday,NBH,British Columbia,User Created,3,Router,MISN,1
12/5/2019,Dec,Thursday,NBH,Ontario,User Created,1,Others,MISN,16
12/5/2019,Dec,Thursday,NBH,Ontario,User Created,3,Router,MISN,1
12/5/2019,Dec,Thursday,NBH,State/Province not required,User Created,3,Router,MISN,1
12/6/2019,Dec,Friday,BH,New Brunswick,User Created,4,Others,MISN,1
12/6/2019,Dec,Friday,BH,Ontario,User Created,1,Others,MISN,11
12/6/2019,Dec,Friday,BH,Ontario,User Created,2,Others,IPVPN,1
12/6/2019,Dec,Friday,BH,Ontario,User Created,3,Others,IPVPN,1
12/6/2019,Dec,Friday,BH,Ontario,User Created,4,Others,MISN,1
12/6/2019,Dec,Friday,BH,Quebec,User Created,1,Others,MISN,1
12/6/2019,Dec,Friday,BH,Quebec,User Created,3,Others,IPVPN,1
12/6/2019,Dec,Friday,BH,Quebec,User Created,3,Others,MISN,1
12/6/2019,Dec,Friday,BH,Quebec,User Created,4,Others,IPVPN,1
12/6/2019,Dec,Friday,BH,Saskatchewan,User Created,3,Router,MISN,1
12/6/2019,Dec,Friday,NBH,Nova Scotia,User Created,2,Router,MISN,1
12/6/2019,Dec,Friday,NBH,Ontario,User Created,1,Others,MISN,13
12/6/2019,Dec,Friday,NBH,Ontario,User Created,4,Others,IPVPN,1
12/6/2019,Dec,Friday,NBH,Ontario,User Created,4,Switch,MISN,2
12/6/2019,Dec,Friday,NBH,Quebec,User Created,3,Others,IPVPN,1
12/7/2019,Dec,Saturday,BH,Ontario,User Created,1,Others,MISN,16
12/7/2019,Dec,Saturday,BH,Ontario,User Created,3,Switch,MISN,1
12/7/2019,Dec,Saturday,NBH,Alberta,User Created,3,Others,MISN,1
12/7/2019,Dec,Saturday,NBH,Ontario,User Created,1,Others,MISN,30
12/8/2019,Dec,Sunday,BH,New Brunswick,User Created,2,Router,MISN,1
12/8/2019,Dec,Sunday,BH,Ontario,User Created,1,Others,MISN,9
12/8/2019,Dec,Sunday,BH,Ontario,User Created,3,Router,MISN,1
12/8/2019,Dec,Sunday,NBH,Nova Scotia,User Created,3,Switch,MISN,1
12/8/2019,Dec,Sunday,NBH,Ontario,User Created,1,Others,MISN,16
12/8/2019,Dec,Sunday,NBH,Ontario,User Created,2,Router,MISN,1
12/8/2019,Dec,Sunday,NBH,Ontario,User Created,3,Switch,MISN,1
12/8/2019,Dec,Sunday,NBH,Ontario,User Created,4,Router,MISN,2
12/9/2019,Dec,Monday,BH,Ontario,User Created,1,Others,IPVPN,1
12/9/2019,Dec,Monday,BH,Ontario,User Created,3,Others,IPVPN,5
12/9/2019,Dec,Monday,BH,Ontario,User Created,3,Router,MISN,1
12/9/2019,Dec,Monday,BH,Ontario,User Created,4,Others,IPVPN,2
12/9/2019,Dec,Monday,BH,Quebec,User Created,2,Others,MISN,1
12/9/2019,Dec,Monday,BH,Saskatchewan,User Created,3,Others,IPVPN,1
12/9/2019,Dec,Monday,NBH,Ontario,User Created,3,Others,IPVPN,1
12/9/2019,Dec,Monday,NBH,Saskatchewan,User Created,3,Others,IPVPN,1
12/9/2019,Dec,Monday,NBH,Saskatchewan,User Created,3,Router,MISN,2
12/9/2019,Dec,Monday,NBH,Saskatchewan,User Created,4,Router,MISN,2
12/10/2019,Dec,Tuesday,BH,Manitoba,User Created,3,Switch,MISN,1
12/10/2019,Dec,Tuesday,BH,Manitoba,User Created,4,Switch,MISN,1
12/10/2019,Dec,Tuesday,BH,New Brunswick,User Created,4,Others,MISN,1
12/10/2019,Dec,Tuesday,BH,Nova Scotia,User Created,4,Router,MISN,1
12/10/2019,Dec,Tuesday,BH,Ontario,User Created,3,Others,IPVPN,1
12/10/2019,Dec,Tuesday,BH,Quebec,User Created,3,Others,MISN,1
12/10/2019,Dec,Tuesday,BH,Quebec,User Created,3,Router,MISN,1
12/10/2019,Dec,Tuesday,NBH,Alberta,User Created,3,Router,MISN,1
12/10/2019,Dec,Tuesday,NBH,British Columbia,User Created,3,Router,MISN,1
12/10/2019,Dec,Tuesday,NBH,New Brunswick,User Created,4,Router,MISN,1
12/10/2019,Dec,Tuesday,NBH,Nova Scotia,User Created,1,Router,MISN,1
12/10/2019,Dec,Tuesday,NBH,Nova Scotia,User Created,4,Router,MISN,1
12/10/2019,Dec,Tuesday,NBH,Quebec,User Created,4,Router,MISN,1
12/10/2019,Dec,Tuesday,NBH,State/Province not required,User Created,1,Others,MISN,1
12/11/2019,Dec,Wednesday,BH,Ontario,User Created,3,Others,MISN,1
12/11/2019,Dec,Wednesday,BH,OtherUSA,User Created,4,Others,IPVPN,1
12/11/2019,Dec,Wednesday,BH,Quebec,User Created,5,Switch,MISN,1
12/12/2019,Dec,Thursday,BH,Alberta,User Created,2,Router,MISN,1
12/12/2019,Dec,Thursday,BH,Ontario,User Created,4,Others,IPVPN,1
12/12/2019,Dec,Thursday,BH,Quebec,User Created,1,Others,IPVPN,1
12/12/2019,Dec,Thursday,BH,Quebec,User Created,3,Others,IPVPN,1
12/12/2019,Dec,Thursday,BH,Quebec,User Created,3,Others,MISN,2
12/13/2019,Dec,Friday,BH,Ontario,User Created,4,Others,MISN,1
12/13/2019,Dec,Friday,NBH,Manitoba,User Created,4,Router,MISN,2
12/13/2019,Dec,Friday,NBH,Manitoba,User Created,5,Other 2,MISN,1
12/13/2019,Dec,Friday,NBH,New Brunswick,User Created,4,Router,MISN,1
12/13/2019,Dec,Friday,NBH,Ontario,User Created,3,Router,MISN,1
12/13/2019,Dec,Friday,NBH,Ontario,User Created,4,Others,MISN,1
12/14/2019,Dec,Saturday,BH,OtherUSA,User Created,3,Others,MISN,1
12/14/2019,Dec,Saturday,NBH,Ontario,User Created,1,Others,IPVPN,1
12/14/2019,Dec,Saturday,NBH,Ontario,User Created,1,Others,MISN,1
12/14/2019,Dec,Saturday,NBH,Ontario,User Created,2,Others,MISN,1
12/14/2019,Dec,Saturday,NBH,Ontario,User Created,3,Others,MISN,1
12/14/2019,Dec,Saturday,NBH,Ontario,User Created,4,Others,MISN,2
12/14/2019,Dec,Saturday,NBH,Quebec,User Created,4,Switch,MISN,1
12/15/2019,Dec,Sunday,NBH,Ontario,User Created,1,Others,MISN,6
12/15/2019,Dec,Sunday,NBH,Ontario,User Created,4,Others,IPVPN,1
12/16/2019,Dec,Monday,BH,Ontario,User Created,1,Others,MISN,15
12/16/2019,Dec,Monday,BH,Ontario,User Created,5,Others,IPVPN,1
12/16/2019,Dec,Monday,NBH,British Columbia,User Created,5,Router,MISN,1
12/16/2019,Dec,Monday,NBH,Ontario,User Created,1,Others,MISN,25
12/16/2019,Dec,Monday,NBH,OtherCanada,User Created,1,Others,IPVPN,1
12/17/2019,Dec,Tuesday,BH,Nova Scotia,User Created,4,Switch,MISN,1
12/17/2019,Dec,Tuesday,BH,Ontario,User Created,1,Others,MISN,2
12/17/2019,Dec,Tuesday,BH,Ontario,User Created,2,Others,IPVPN,2
12/17/2019,Dec,Tuesday,NBH,Alberta,User Created,2,Router,MISN,1
12/17/2019,Dec,Tuesday,NBH,Ontario,User Created,1,Others,MISN,9
12/17/2019,Dec,Tuesday,NBH,Saskatchewan,User Created,3,Router,MISN,1
12/18/2019,Dec,Wednesday,BH,Ontario,User Created,1,Others,IPVPN,1
12/18/2019,Dec,Wednesday,BH,Ontario,User Created,1,Others,MISN,10
12/18/2019,Dec,Wednesday,BH,Ontario,User Created,2,Switch,MISN,1
12/18/2019,Dec,Wednesday,BH,Ontario,User Created,4,Others,MISN,1
12/18/2019,Dec,Wednesday,BH,Ontario,User Created,4,Router,MISN,1
12/18/2019,Dec,Wednesday,NBH,Ontario,User Created,1,Others,MISN,7
